ID_TestSet,file,bx,by,bz,bl,bm,bn,bmag,vx,vy,vz,vmag,np,tpar,tper,goal
581,1257,-3.63,18.73,-20.77,-24.07,-14.64,-1.16,28.2,-483.79,-149.64,-121.07,520.67,4.71,365.27,485.04,1
581,1257,-3.07,20.08,-16.35,-20.98,-14.77,-4.64,26.08,-480.92,-136.28,-128.53,516.11,4.88,371.51,547.86,1
581,1257,-2.46,17.19,-15.6,-19.04,-13.18,-2.91,23.34,-495.08,-155.32,-150.17,540.16,5.05,368.26,575.55,1
581,1257,-0.7,17.7,-16.9,-19.18,-15.12,-1.78,24.49,-473.76,-151.72,-137.78,516.19,4.71,357.11,533.13,1
581,1257,-3.01,14.31,-16.2,-18.77,-11.1,-0.77,21.82,-492.35,-151.27,-150.57,536.61,5.05,360.3,548.63,1
581,1257,-3.63,17.04,-17.08,-20.76,-12.62,-2.33,24.41,-462.63,-130.41,-140.97,500.89,4.55,394.63,522.19,1
581,1257,-2.01,16.33,-15.05,-18.07,-12.81,-2.49,22.29,-470.19,-129.36,-136.13,506.29,5.05,413.45,596.57,1
581,1257,-1.14,14.33,-13.78,-15.92,-11.85,-1.59,19.91,-490.26,-146.22,-153.17,534.03,4.99,390.45,584.34,1
581,1257,-0.23,17.78,-16.78,-18.84,-15.47,-1.73,24.45,-488.79,-140.52,-146.02,529.14,4.99,400.76,554.86,1
581,1257,-2.51,15.89,-16.04,-18.94,-12.43,-1.76,22.73,-494.98,-153.77,-154.64,540.89,4.88,426.26,544.71,1
581,1257,-2.24,13.26,-14.17,-16.45,-10.46,-1.03,19.54,-486.7,-145.92,-133.22,525.28,4.94,384.95,568.64,1
581,1257,-1.5,16.83,-16.75,-19.2,-13.94,-1.58,23.79,-481.89,-135.85,-128,516.77,4.55,389.32,553.58,1
581,1257,-2.44,16.45,-13.32,-17.1,-12.14,-3.83,21.32,-508.02,-129.88,-132.94,540.96,4.43,426.83,555.05,1
581,1257,-3.13,16.33,-13.84,-17.82,-11.7,-3.68,21.63,-502.01,-136.8,-129.17,536.1,4.21,400.17,576.53,1
581,1257,-2.19,17.19,-14.6,-18.15,-13.11,-3.43,22.66,-498.85,-141.38,-135.42,535.9,4.32,390.33,578.39,1
581,1257,-0.36,21.75,-14.22,-18.45,-17.26,-6.09,25.99,-474.79,-126.83,-124.11,506.86,4.16,409.35,517.72,1
584,1261,-9.14,19.37,-20.2,-27.05,-10.9,-4.04,29.45,-564.64,-125.36,-120.69,590.84,3.44,392.27,525.08,2
584,1261,-5.32,17.84,-17.1,-22.02,-11.9,-3.5,25.28,-575.46,-141.19,-120.38,604.64,3.76,366.89,580.09,2
584,1261,-3.8,15.35,-13.91,-17.91,-10.6,-3.21,21.05,-597.7,-150.19,-97.62,623.96,2.88,376.92,561.9,2
584,1261,-6.87,18.29,-16.9,-22.94,-11.02,-4.52,25.85,-564.23,-139.13,-80.52,586.69,2.75,366.54,492.95,2
584,1261,-5.29,18.54,-16.61,-21.9,-12.24,-4.27,25.45,-629.33,-157.69,-74.91,653.09,2.52,595.11,433.45,2
584,1261,-4.54,17.16,-16.8,-21.12,-11.97,-2.91,24.45,-639.64,-184.44,-94.77,672.4,2.24,363.75,483.97,2
584,1261,-4.45,19.38,-15.9,-21.19,-13.22,-4.97,25.46,-640.46,-202.71,-103.01,679.61,1.96,531.96,422.3,2
584,1261,-3.63,20.05,-17.83,-22.37,-14.73,-3.92,27.08,-652.19,-213.36,-137.25,699.78,2.38,599.95,428.42,2
584,1261,-1.94,19.45,-14.52,-18.76,-14.72,-4.94,24.36,-614.38,-219.82,-175.91,675.8,2.86,378.16,511.36,2
584,1261,-5.87,19.3,-14.86,-21.21,-11.86,-6.11,25.07,-606.01,-208.58,-157.5,659.96,3.05,346.47,529.34,2
584,1261,-2.05,20.3,-13.34,-18.26,-14.89,-6.3,24.38,-566.65,-172.77,-175.89,617.96,3.44,350.82,584.03,2
584,1261,-8.52,23.7,-15.93,-25.1,-13.01,-9.43,29.8,-516.02,-202.21,-168.72,579.33,2.75,386.38,547.3,2
584,1261,-10.65,23.38,-13.67,-24.54,-10.69,-11.44,29.12,-547.61,-168.92,-144.72,591.07,3.16,352.58,510.42,2
584,1261,-5.2,27.01,-9.15,-19.37,-15.79,-14.68,28.99,-509.04,-139.74,-157.53,550.86,2.72,437.7,604.83,2
584,1261,-2.69,27.63,-10.03,-18.8,-18.23,-13.62,29.53,-526.8,-171.19,-138.35,570.94,2.88,823.98,604.8,2
584,1261,-2.08,23.7,-17.45,-22.52,-18.09,-6.05,29.51,-602.13,-169.63,-184.44,652.19,2.44,796.15,626.23,2
584,1261,-6.42,18.43,-20.84,-25.62,-12.44,-1.98,28.55,-552.08,-210.14,-158.75,611.67,3.14,427.48,520.65,2
584,1261,-2.28,15.89,-17.35,-19.76,-12.93,-0.86,23.63,-527.01,-110.32,-181.24,568.1,3.76,440.44,670.23,2
584,1261,-2.27,22.04,-17.15,-21.8,-16.8,-5.19,28.03,-533.23,-127.33,-118.59,560.9,3.08,621.15,505.2,2
584,1261,-1.33,21.54,-20.38,-23.48,-18.01,-2.47,29.7,-553.05,-153.92,-100.32,582.78,2.72,418.94,514.71,2
584,1261,-2.57,24.32,-19.43,-24.48,-18.62,-5.43,31.24,-492.85,-125.23,-93.41,517.02,2.8,373.6,474.79,2
584,1261,-6.74,23,-21.7,-28.07,-15.34,-4.68,32.33,-496.98,-139.32,-109.73,527.67,2.77,351.88,462.33,2
584,1261,-7.04,21.3,-21.68,-27.62,-14.04,-3.65,31.2,-470.05,-111.51,-79.04,489.52,2.77,343.5,492.88,2
584,1261,-4.41,20.28,-19.37,-24.05,-14.71,-3.39,28.4,-505.89,-111.33,-88.94,525.57,2.16,505.55,549.94,2
584,1261,-5.55,17.19,-16.92,-21.79,-11.28,-3.25,24.76,-579.79,-76.8,-119.51,596.95,2.13,885.85,538.14,2
584,1261,-4.38,14.29,-19.4,-21.91,-10.91,0.71,24.49,-580.44,-68.97,-108.76,594.54,2.1,843.36,516.96,2
584,1261,-11.23,12.49,-19.54,-25.3,-4.82,-0.54,25.77,-496.66,-79.77,-112.48,515.45,2.27,481.26,522.65,2
584,1261,-10.19,14.36,-17.87,-24.13,-6.34,-2.47,25.09,-505.92,-91.9,-60.63,517.77,2.38,411.79,480.17,2
584,1261,-5.19,11.16,-16.38,-19.04,-7.55,0.67,20.49,-582.95,-52.75,-176.3,611.29,1.29,643.48,874.4,2
584,1261,5.91,15.5,-8.89,-8.69,-16.45,-2.79,18.82,-408.97,-49.95,-127.55,431.29,2.05,780.77,606.54,2
584,1261,6.01,11.89,-15.03,-11.86,-15.81,3.55,20.08,-394.94,22.3,-89.98,405.67,1.22,915.92,789.54,2
584,1261,5.58,-0.57,-9.3,-3.44,-6.08,8.31,10.86,-284.7,14.02,-126.29,311.76,0.37,1962.93,2453.43,2
584,1261,-3.28,-12.58,0.74,3.15,10.6,6.88,13.03,-218.71,-44.59,-63.36,232.02,0.29,3412.37,2691.54,2
584,1261,-6.48,-14.08,0.9,1.97,13.91,6.6,15.52,-235.42,-59.52,-33.68,245.16,0.28,2634.91,3203.58,2
584,1261,-4.69,-10.68,3.66,3.82,11.16,3.23,12.23,-221.13,-26.5,17.54,223.39,0.37,3296.64,2730.32,2
584,1261,10.15,-0.5,8.81,12.5,-4.78,-1.33,13.45,-290.55,19.29,-91.44,305.22,0.68,1554.4,1985.43,2
584,1261,17.5,0.44,8.3,16.01,-10.86,1.11,19.37,-335.82,-17.24,-104.07,352,0.68,2146.75,1611.86,2
584,1261,15.62,-0.34,9.32,15.96,-8.72,0.29,18.19,-345.19,-20.12,-100.51,360.07,0.72,2376.58,1760.68,2
584,1261,15.94,-8.29,8.11,18.1,-4.21,6.6,19.71,-302.35,3.45,-28.77,303.73,0.62,1753.1,2371.91,2
584,1261,22.34,-11.76,4.79,20.55,-7.5,13.47,25.7,-491.6,42.84,-68.08,498.14,0.9,1895.46,1539.48,2
584,1261,23.21,-8.75,3.52,19.05,-10.38,12.53,25.05,-387.41,-79.77,29.79,396.66,1.2,1880.47,1479.25,2
584,1261,26.54,-12,0.5,19.9,-11.5,17.9,29.13,-267.83,-85.45,38.09,283.7,1.37,1333.88,1579.56,2
584,1261,30.09,-12.18,13.65,31.68,-10.58,11.13,35.2,-332.64,-167.02,-43.38,374.73,1.57,1295.95,1468.14,2
584,1261,21.54,-23.87,14.51,31.6,3.29,15.36,35.29,-374.32,-58.49,-37.33,380.7,1.09,1259.42,2011.97,2
584,1261,25.7,-29.54,29.28,46.88,7.69,11.58,48.91,-351.57,-93.43,-164.53,399.26,1.47,1504.32,1196.68,2
584,1261,23.93,-22.94,37.18,49.34,6.81,1.43,49.82,-402.64,-176.49,-211.97,488.05,1.61,1296.05,1078.71,2
584,1261,21.4,-18.25,40.27,48.48,6.45,-4.64,49.13,-334.13,-150.32,-155.38,397.97,1.33,1054.84,1353.34,2
584,1261,18.36,-13.23,41.41,45.79,5.76,-9.94,47.2,-300.35,-138.33,-108.57,348.04,1.5,1017.53,1207.03,2
584,1261,13.41,0.32,43.43,39.59,1.22,-22.33,45.47,-233.16,-143.36,-105.16,293.23,2.24,1172.56,1477.27,2
584,1261,6.31,21.04,32.5,20.04,-9.63,-32.32,39.24,-334.76,-254.16,-66.37,425.51,1.88,1148.26,1317.68,2
584,1261,1.63,26.12,15.8,3.24,-13.77,-27.11,30.58,-410.69,-70.52,-146.44,441.67,3.28,553.25,672.48,2
584,1261,-9.56,23.28,1.72,-12.53,-7.45,-20.59,25.23,-414.57,-101.33,-57.29,430.6,2.33,807.88,1169.8,2
584,1261,-9.51,24.69,-11.17,-22.51,-11.7,-13.46,28.71,-444.17,-99.51,-144.42,477.54,4.27,454.76,744.04,2
584,1261,-7.72,17.54,-16.58,-22.92,-9.84,-4.53,25.35,-454.64,-106.18,-122.98,482.79,4.1,385.72,664.55,2
584,1261,-6.15,16.29,-16.43,-21.45,-10.13,-3.17,23.94,-465.02,-116.48,-119.48,494.05,3.82,427.86,644,2
584,1261,-6.1,18.1,-16.37,-22.04,-11.31,-4.42,25.16,-488.39,-90.48,-98.98,506.45,3.93,410.04,578.53,2
584,1261,-9.95,17.46,-13.04,-21.57,-7.26,-7.53,23.96,-550.13,-116.76,-106.08,572.29,3.6,504,687.71,2
584,1261,-15.33,17.61,-18.42,-28.67,-4.82,-6.29,29.74,-505.02,-156.38,-140.88,547.13,2.66,785.76,658.15,2
584,1261,-10.51,13.3,-21.11,-26.34,-6.28,0.15,27.08,-492.82,-150.22,-175.89,544.4,4.38,437.95,575.51,2
584,1261,-5.97,18.45,-11.37,-18.4,-10.34,-7.74,22.49,-517.97,-103.3,-172.08,555.5,4.21,648.26,530.17,2
584,1261,-6.16,21.33,-14.57,-21.88,-12.86,-7.78,26.55,-493.89,-126.32,-127.07,525.38,4.83,374.23,494.08,2
584,1261,-0.6,20.41,-16.32,-19.66,-16.77,-3.96,26.15,-483.01,-111.69,-156.86,519.98,4.83,524.95,397.83,2
584,1261,-0.44,16.87,-10.49,-14,-13.12,-5.12,19.87,-536.26,-95.51,-148.74,564.64,5.27,395.45,568.1,2
584,1261,-2.06,12.27,-9.17,-12.32,-8.68,-3.42,15.46,-493.67,-105.05,-110.91,516.76,4.77,431.07,573.28,2
584,1261,-2.48,21.59,-8.64,-15.5,-14.18,-10.28,23.38,-539.46,-62.68,-48.72,545.27,4.55,424.52,555.53,2
584,1261,-3.57,20.3,-14.26,-19.8,-14.02,-6.3,25.08,-647.71,-12.41,-79.26,652.66,3.11,730.46,577.42,2
584,1261,16.53,11.18,-4.13,2.45,-20.2,1.18,20.37,-490.73,-109.94,-103.55,513.45,3.19,822.42,598.3,2
584,1261,17.45,7.53,-0.16,7.21,-17.52,1.54,19.01,-433.48,-208.25,-51.49,483.66,2.69,590.33,786.47,2
584,1261,15.32,5.91,8.33,12.82,-12.75,-3.46,18.42,-453.11,-214.66,-27.12,502.13,2.66,940.22,682.71,2
584,1261,13.17,23.33,1.83,0.58,-23.95,-12.11,26.85,-534.09,-186.19,-184.71,595.01,2.86,781.02,598.75,2
584,1261,0.46,17.35,-17.2,-18.6,-15.82,-0.9,24.44,-533.22,-174.75,-208.75,598.7,4.6,352.16,503.57,2
584,1261,-2.32,19.07,-16.34,-20.18,-14.67,-3.68,25.21,-577.28,-173.72,-219.99,641.72,3.6,380.92,517.61,2
584,1261,-3.2,22.29,-16.23,-21.76,-16.05,-6.28,27.77,-570.9,-146.82,-219.55,629.03,3.93,343.23,548.15,2
584,1261,-2.27,18.09,-13.16,-17.45,-13.27,-4.97,22.49,-565.7,-129.24,-224.58,622.21,3.88,422.82,519.25,2
584,1261,1.3,18.42,-8.72,-12.26,-14.93,-6.63,20.42,-608.34,-106.41,-194.75,647.54,3.6,414.7,576.61,2
584,1261,0.41,21.66,-11.37,-15.88,-17.03,-7.52,24.46,-545.17,-106.55,-176.13,582.75,3.82,403.07,533.53,2
584,1261,-2.58,18.21,-7.25,-13.34,-11.6,-8.88,19.78,-566.11,-103.88,-176.38,601.98,4.16,391.27,568.96,2
584,1261,-5.8,19.03,-8.38,-16.29,-10.06,-9.94,21.59,-599.71,-117.01,-190.89,640.14,3.71,427.7,561.29,2
584,1261,-6.18,21.65,-14.85,-22.21,-13.13,-7.82,26.96,-540.95,-85.62,-188.05,579.07,4.21,388.07,500.39,2
584,1261,-0.48,20.55,-8.75,-14.07,-15,-8.75,22.35,-546.92,-84.04,-155.52,574.78,4.38,380.67,540.78,2
584,1261,-1.44,20.09,-9.8,-15.22,-14.27,-8.13,22.4,-548.1,-93.3,-130.41,571.08,4.04,410.33,527.15,2
584,1261,-1.06,18.53,-10.29,-14.81,-13.69,-6.62,21.23,-563.4,-100.01,-124.41,585.58,3.76,434.7,531.86,2
584,1261,-2.18,13.49,-8.45,-12.3,-9.19,-4.75,16.07,-560.4,-72.62,-137.85,581.65,3.65,434.95,555.05,2
584,1261,-1.42,13.01,-7.1,-10.69,-9.08,-4.98,14.89,-602.51,-64.01,-145.63,623.15,3.6,449.98,524.3,2
584,1261,-0.31,16,-8.83,-12.4,-12.24,-5.52,18.28,-582.71,-55.11,-177.02,611.48,3.88,384.48,508.04,2
584,1261,-6.05,17.82,-12.38,-18.95,-10.14,-6.71,22.53,-595.91,-38.82,-167,620.09,3.44,383.23,444.17,2
584,1261,-1.24,15.08,-11.54,-14.6,-11.68,-3.54,19.04,-566.67,-81.73,-122.97,585.59,3.76,384.85,469.51,2
584,1261,-3.53,11.19,-10.82,-13.99,-7.35,-2.2,15.96,-549.19,-94.3,-127.33,571.59,3.5,393.97,555.67,2
584,1261,-2.88,13.8,-8.42,-12.79,-8.87,-5.24,16.42,-578.33,-83.05,-193.71,615.53,3.22,441.1,576.77,2
587,1265,-6.68,0.46,-13.25,-14.17,-2.26,3.81,14.85,-350.75,-140.49,-113.25,394.44,5.33,148.63,193.83,0
587,1265,-6.27,-2.78,-10.66,-11.56,0.7,5.15,12.67,-359.57,-130.88,-103.87,396.5,4.94,193.63,256.95,0
587,1265,-6.99,-1.75,-10.73,-12.24,0.49,4.12,12.93,-344.29,-131.13,-123.26,388.48,5.72,146.27,205.52,0
587,1265,-6.57,-2.93,-11.16,-12.1,0.75,5.41,13.28,-341.82,-132.5,-137.42,391.51,5.83,156.36,189.77,0
587,1265,-6.23,-3.27,-12.19,-12.57,0.27,6.32,14.07,-341.45,-158.14,-131.91,398.73,5.27,160.77,194.94,0
587,1265,-8.52,-2.26,-9.26,-12.14,2.45,3.18,12.79,-340.48,-135.38,-129,388.45,5.38,182.78,208.6,0
587,1265,-8.76,-3.53,-10.81,-13.24,2.66,4.85,14.35,-352.77,-128.91,-109.23,391.16,4.99,172.02,207.97,0
587,1265,-8.62,-2.6,-12.75,-14.68,1.09,5.18,15.61,-357.48,-124.3,-105.58,392.92,4.38,167.3,220.05,0
587,1265,-8.78,-4.21,-11.04,-13.32,2.99,5.49,14.72,-350.5,-96.69,-125.37,384.6,4.38,175.69,209.72,0
587,1265,-8.95,-6.06,-9.51,-12.07,4.96,6.07,14.39,-356.27,-83.23,-145.22,393.64,4.49,204.25,189.36,0
587,1265,-6.92,-2.77,-9.16,-10.92,1.81,4.14,11.82,-348.92,-106.52,-140.41,390.91,4.83,221.47,198.5,0
587,1265,-7.41,-5.51,-10.56,-11.88,3.16,6.77,14.03,-333.5,-117.2,-145.03,382.08,4.6,214.27,182.72,0
587,1265,-10.84,-3.39,-8.86,-13.25,4.8,2.96,14.4,-341.5,-115.44,-141.02,387.07,4.55,156.16,198.38,0
587,1265,-9.77,-4.77,-7.85,-11.6,5.45,3.92,13.41,-331.85,-112.55,-147.19,380.07,4.83,174.25,203.55,0
587,1265,-9.6,-4.85,-5.82,-10.01,6.34,3.01,12.23,-343.72,-103.66,-144.28,386.92,4.6,177.27,212.86,0
587,1265,-10.46,-4.45,-4.8,-9.92,7.11,1.86,12.35,-338.5,-100.76,-144.89,381.73,4.6,187.3,228.61,0
587,1265,-9.61,-3.75,-4.48,-9.2,6.3,1.48,11.25,-333.76,-103.23,-143.14,377.54,4.66,186.52,238.8,0
587,1265,-11.7,-1.88,-5.27,-11.45,6.08,-0.35,12.97,-327.35,-106.04,-136.69,370.26,4.43,181.85,223.91,0
587,1265,-11.84,-1.33,-6.91,-12.82,5.06,0,13.78,-327.1,-98.61,-143.42,370.51,4.6,170.92,212.61,0
587,1265,-12.25,-1.04,-7.59,-13.62,4.82,-0.03,14.45,-332.1,-87.23,-146.64,373.38,4.38,174.77,212.17,0
587,1265,-10.89,-2.17,-6.69,-11.89,5.09,0.9,12.96,-336.89,-80.5,-136.53,372.32,4.77,158.41,197.25,0
587,1265,-10.72,-2.44,-6.67,-11.72,5.15,1.16,12.86,-332.01,-89.18,-130.3,367.64,4.38,188,214.64,0
587,1265,-11.84,-1.61,-8.39,-13.85,4.54,0.96,14.6,-336.61,-87.15,-122.37,368.61,4.16,165.61,213,0
587,1265,-13.65,-1.22,-7.86,-14.74,5.69,-0.29,15.81,-327.75,-80.04,-123.01,359.1,3.93,208.85,181.96,0
587,1265,-14.03,-1.25,-7.66,-14.85,6.04,-0.51,16.04,-340.73,-87.91,-121.94,372.42,4.16,156.25,196.13,0
587,1265,-12.97,-0.46,-7.41,-14.06,5,-0.85,14.95,-346.08,-95.47,-123.8,379.76,4.43,170.92,182.52,0
587,1265,-12.07,-1.47,-7.61,-13.45,4.97,0.37,14.34,-353.29,-92.62,-128.67,387.23,5.16,149.52,176.21,0
587,1265,-10.75,-2.81,-7.44,-12.25,5.04,1.82,13.37,-347.51,-93.23,-124.44,380.72,5.16,160.11,187.32,0
587,1265,-10.79,-3.49,-7.87,-12.5,5.29,2.55,13.81,-352.88,-106.25,-116.69,386.55,4.49,165.41,209,0
587,1265,-11.76,-3.03,-8.68,-13.8,5.24,2.24,14.93,-333.48,-96.84,-99.91,361.35,3.93,176.25,213.44,0
587,1265,-10.68,-2.75,-8.44,-12.93,4.49,2.31,13.89,-351.44,-113.88,-108.08,384.91,5.05,157.99,185.78,0
587,1265,-9.92,-2.39,-8.23,-12.32,3.9,2.22,13.11,-342.1,-105.98,-99.97,371.82,4.94,166.38,190.19,0
587,1265,-10,-2.88,-7.19,-11.56,4.73,2.03,12.65,-341.44,-108.95,-102.16,372.67,4.99,159.02,199.5,0
587,1265,-9.74,-0.69,-7.17,-11.68,3.22,0.44,12.12,-341.23,-136.39,-94.32,379.39,4.94,154.5,215.66,0
587,1265,-9.51,0.95,-6.88,-11.54,2.18,-0.88,11.78,-344.44,-150.57,-93.91,387.45,4.88,181.5,217.63,0
587,1265,-9,0.09,-7.52,-11.53,2.1,0.29,11.72,-344.17,-143.17,-86.8,382.73,4.77,162.11,215,0
587,1265,-10.46,0.41,-6.42,-11.77,3.34,-1.06,12.28,-330.07,-162.61,-97.04,380.54,5.27,175.08,210.36,0
587,1265,-9.95,-8.2,-11.71,-14.04,5.9,8.46,17.42,-305.14,-157.16,-61.95,348.79,1.64,418.48,352.95,0
587,1265,-16.03,0.13,-14.86,-21.6,3.09,1.29,21.86,-306.64,-178.97,-47.13,358.17,1.75,328.91,366.38,0
587,1265,-9.06,1.23,-6.69,-11.13,1.82,-1.02,11.33,-316.95,-156.36,-52.45,357.29,3.65,253.99,362.54,0
587,1265,-10.09,1.99,-6.9,-12.09,1.9,-1.9,12.39,-317.16,-165.46,-90.27,368.94,3.6,190.24,305.7,0
587,1265,-13.4,3.28,-9.58,-16.45,1.93,-2.79,16.79,-343.17,-150.8,-59,379.45,5.1,139.1,202.13,0
587,1265,-12.54,3.21,-8.6,-15.15,1.89,-2.91,15.54,-355.85,-154.69,-59.04,392.48,4.16,176.58,254.42,0
587,1265,-9.66,3.76,-6.87,-12.03,0.54,-3.12,12.44,-374.79,-191.28,-51.16,423.89,4.38,185.22,282.92,0
587,1265,-11.52,3.64,-8.95,-14.78,0.82,-2.68,15.04,-383.3,-155.13,-18.86,413.94,3.53,203.83,303.92,0
587,1265,-8.94,1.12,-4.93,-9.77,2.63,-1.79,10.27,-397.38,-170.77,6.71,432.57,4.16,234.58,324.26,0
587,1265,-8.98,2.99,-8.01,-12.29,0.06,-1.68,12.4,-404.11,-195.97,-24.37,449.79,3.05,257.95,347.51,0
587,1265,-10.62,4.08,-8.33,-13.78,0.27,-2.99,14.1,-377.48,-202.58,-39.2,430.19,3.76,229.8,330.88,0
587,1265,-7.72,0.65,-6.45,-9.98,1.45,-0.19,10.09,-346.45,-198.35,-67.45,404.86,3.55,270.57,357.35,0
587,1265,-12.78,-0.35,-9.7,-15.61,3.74,0.3,16.04,-345.32,-168.22,-45,386.75,3.25,235.72,337.44,0
587,1265,-12.24,0.3,-10.74,-16.08,2.51,0.52,16.29,-348.2,-157.92,-36.88,384.11,3.39,237.32,319.51,0
587,1265,-9.56,1.47,-11.81,-15.21,-0.4,1.19,15.27,-354.54,-152.38,-46.43,388.69,3.14,269.42,354.38,0
587,1265,-7.64,-0.05,-7.92,-10.89,1.15,1.13,11.01,-350.48,-128.41,-70,379.76,3.6,286.52,363.1,0
587,1265,-11.03,-0.33,-4.87,-10.93,4.89,-1.49,12.06,-336.6,-126.79,-78.29,368.1,3.33,273.63,348.04,0
587,1265,-11.37,0.62,-6.62,-12.56,3.68,-1.47,13.17,-352.17,-141.89,-73.44,386.72,3.5,285.07,350.7,0
587,1265,-4.16,-0.35,-3,-4.93,1.43,0.2,5.14,-378.13,-148.22,-74.82,412.98,4.16,307.76,340.7,0
587,1265,-1.35,-0.26,-1.23,-1.77,0.44,0.3,1.84,-383.48,-139.66,-68.48,413.83,3.82,343.91,312.2,0
587,1265,-8.22,-0.84,-5.13,-9.15,3.3,0.1,9.73,-381.85,-127.61,-64.26,407.7,3.99,307.3,290,0
587,1265,-10.03,-4.7,-7.49,-11.53,5.74,3.59,13.38,-389.08,-119.08,-66.93,412.36,4.27,257.35,227.72,0
587,1265,-11.05,-3.97,-7.89,-12.61,5.74,2.83,14.15,-378.32,-139.38,-69.02,409.04,4.43,220.33,239.3,0
587,1265,-10.95,-2.09,-8.22,-13.05,4.36,1.59,13.85,-378.14,-157.27,-79.55,417.2,4.55,203.5,234.3,0
587,1265,-10.31,0.7,-8.78,-13.42,1.96,-0.04,13.56,-384.23,-167.36,-70.54,424.98,4.49,184.77,220.14,0
587,1265,-13.02,-0.83,-8.81,-15.06,4.61,0.12,15.75,-361.58,-141.13,-102.75,401.51,4.27,214.5,181.46,0
587,1265,-12.65,-2.17,-10.15,-15.59,4.58,1.98,16.37,-376.47,-109.45,-108.18,406.7,5.44,136.17,162.08,0
587,1265,-12.77,-1.46,-10.54,-16.04,4.03,1.58,16.62,-374.85,-127.22,-105.01,409.54,5.27,155.94,185.61,0
587,1265,-10.57,-2.97,-9.23,-13.4,4.19,2.93,14.34,-383.52,-108.58,-115.55,415.01,5.16,157.94,207.88,0
587,1265,-9.57,-2.86,-8.71,-12.36,3.74,2.96,13.25,-376.79,-111.19,-115.48,409.48,5.1,160.07,212.78,0
587,1265,-8.85,-1.91,-8.88,-12.14,2.62,2.59,12.68,-374.29,-119.45,-122.84,411.64,5.1,167.21,219.5,0
587,1265,-9.97,-0.59,-9.55,-13.56,2.19,1.48,13.82,-360.29,-122.08,-112.97,396.83,4.77,174.75,228.36,0
587,1265,-9.88,-0.15,-9.33,-13.41,1.96,1.07,13.59,-362.38,-134.41,-112.95,402.67,4.71,169.14,226.33,0
587,1265,-10.36,-0.66,-8.99,-13.41,2.74,1.1,13.74,-343.79,-150.97,-114.69,392.6,4.55,162.22,216.82,0
587,1265,-9.91,-0.35,-9.89,-13.8,1.84,1.5,14.01,-336.25,-120.23,-118.91,376.36,4.55,155.27,222.61,0
587,1265,-10.01,0.3,-10.67,-14.52,1.14,1.34,14.63,-335.22,-137.64,-121.34,382.14,4.55,149.52,215.19,0
587,1265,-10.46,0.25,-9.99,-14.34,1.77,0.86,14.47,-316.98,-121.83,-143.94,368.82,4.6,149.3,220.66,0
587,1265,-11.21,0.43,-10.1,-14.94,2.08,0.49,15.09,-310.14,-122.88,-153.55,367.23,4.71,151.42,223.11,0
587,1265,-12.48,-0.38,-8.41,-14.46,4.18,-0.21,15.05,-282.72,-108.32,-183.6,354.07,5.05,133.07,195.57,0
587,1265,-12.52,-1.69,-10.81,-16.04,3.9,1.99,16.62,-282.19,-94.12,-186.64,351.17,5.27,136.67,200.83,0
587,1265,-11.33,-3.12,-9.91,-14.38,4.45,3.1,15.37,-290.41,-81.57,-180.25,351.39,4.71,147.74,210.11,0
587,1265,-11.66,-5.29,-8.31,-13.14,6.75,3.83,15.27,-285.07,-108.11,-168.83,348.51,5.1,137.66,217.63,0
587,1265,-11.11,-5.58,-7.27,-11.98,7.07,3.73,14.41,-282.88,-130.64,-160.25,350.38,4.94,132.3,221.55,0
587,1265,-10.6,-4.5,-8.62,-12.76,5.45,3.79,14.38,-287.95,-136.08,-146.02,350.38,4.83,139.22,218.88,0
587,1265,-9.88,-4.83,-8.65,-12.25,5.18,4.33,13.99,-289.86,-130.96,-143.91,349.11,4.88,152.13,218.11,0
587,1265,-10.05,-4.38,-7.23,-11.4,5.68,3.19,13.14,-279.5,-130.8,-151.25,343.66,4.71,148.85,224.02,0
587,1265,-9.8,-4.95,-7.49,-11.34,5.75,3.86,13.29,-280.5,-130.85,-138.82,339.22,4.49,165.66,219.66,0
587,1265,-9.53,-4.1,-5.93,-10.15,5.78,2.52,11.96,-288.35,-119.26,-139.02,341.6,4.43,182.08,227.19,0
587,1265,-10,-3.85,-4.24,-9.28,6.71,1.28,11.53,-288.6,-110.01,-147.07,342.07,4.38,168.96,232.47,0
587,1265,-11.59,-3.59,-2.37,-9.04,8.42,-0.46,12.36,-281.7,-115.62,-153.55,341.02,4.32,161.41,218.94,0
587,1265,-13.66,-1.84,-3.02,-11.15,8.33,-2.28,14.11,-281.05,-139.77,-137.82,342.8,4.55,135.44,180.25,0
587,1265,-11.06,-0.72,-9.23,-14.05,3.11,1,14.43,-286.22,-141.8,-105.73,336.45,3.88,222.19,193.05,0
590,1272,-17.48,-19.7,8.25,5.86,26.29,6.02,27.61,-196.55,-22.74,92.62,218.47,0.13,4086.34,3061.64,2
590,1272,-19,-17.82,7.64,4.19,26.5,4.18,27.15,-66.9,-90.38,137.44,177.58,0.12,2661.12,3750.87,2
590,1272,-19.51,-15.25,7.22,2.9,25.54,2.06,25.79,-49.73,-113.7,99.69,159.19,0.13,2372.01,3353.52,2
590,1272,-18.98,-12.83,7.68,2.83,24,0.08,24.17,-18.37,-153.8,103.16,186.1,0.14,2291.09,3215.64,2
590,1272,-17.49,-11.8,7.94,3.36,22.29,-0.32,22.54,-57.63,-183.42,95.02,214.47,0.13,2120.98,3299.84,2
